date,raceNum,hName,jName,odds,fav,pastPos,last3,last5,last10,trifecta,
04/11/2018,8,War Bond,Carmouche/Kendrick,11.40,0,2,1,1,4,0,
04/11/2018,8,Ticonderoga,Castellano/Javier,3.35,0,0,2,4,6,1,
04/11/2018,8,Monster Bea,Bravo/Joe,7.50,0,0,1,2,4,0,
04/11/2018,9,This Bird Can Sing,Silvera/Ruben,23.20,0,0,1,2,3,0,
04/11/2018,9,Over My Head,Simpson/Trevor,45.75,0,2,1,1,3,0,
04/11/2018,9,Lady Rullah,Castellano/Javier,6.30,0,0,2,4,7,0,
04/11/2018,9,Tiz Super,Diaz/Jr./Hector,4.70,0,1,1,2,3,1,
04/11/2018,9,Iwishirish,Franco/Manuel,3.95,0,0,1,2,4,0,
04/11/2018,9,Asian's Way,McCarthy/Trevor,3.05,0,1,2,4,6,1,
04/11/2018,9,Curiousncuriouser,Lopez/Paco,1.70,1,0,1,2,5,1,
04/12/2018,1,Bartoletta,Velazquez/John,4.00,0,-1,2,4,6,1,
04/12/2018,1,Reyana Reya Dreams,Lezcano/Abel,41.50,0,0,0,0,2,0,
04/12/2018,1,Sororitysweetheart,McCarthy/Trevor,4.20,0,0,2,4,7,0,
04/12/2018,1,Year's Wish,Franco/Manuel,6.30,0,-1,1,2,4,1,
04/12/2018,1,Hurricane Sheila,Ortiz/Jr./Irad,0.50,1,2,3,4,7,1,
04/12/2018,2,Benny Big Boy,Simpson/Trevor,76.50,0,1,0,1,2,0,
04/12/2018,2,River Knight,Kay/Winston,15.70,0,0,0,0,1,0,
04/12/2018,2,Elenzee,Davis/Dylan,5.80,0,0,0,1,3,0,
04/12/2018,2,Nutzforboltz,Franco/Manuel,7.00,0,0,1,2,4,1,
04/12/2018,2,Inheritthewind,Ortiz/Jr./Irad,0.95,1,1,3,4,8,1,
04/12/2018,2,High Moon,Carmouche/Kendrick,1.85,0,2,0,1,4,1,
04/12/2018,3,Conquest So True,Davis/Dylan,9.40,0,1,0,1,2,1,
04/12/2018,3,Da Wildcat Girl,Arroyo/Angel,9.90,0,1,1,3,4,0,
04/12/2018,3,Wildcat Belle,Lopez/Paco,0.40,1,2,2,2,5,1,
04/12/2018,3,Loose,Alvarado/Junior,2.40,0,2,2,3,5,1,
04/12/2018,4,Pretty River,Arroyo/Angel,32.75,0,0,0,2,4,0,
04/12/2018,4,Blissful Breeze,Davis/Dylan,3.35,0,2,1,1,3,1,
04/12/2018,4,Beyondelle,Carmouche/Kendrick,4.70,0,1,1,2,4,0,
04/12/2018,4,Goodnight Moon,Ortiz/Jr./Irad,1.90,1,1,3,5,9,0,
04/12/2018,4,Abeja Negra,Lezcano/Abel,64.50,0,0,0,0,2,0,
04/12/2018,4,Kapalua Starlight,Reyes/Luis,2.05,0,2,1,1,2,1,
04/12/2018,4,Goldmakesmesmile,McCarthy/Trevor,12.30,0,1,2,3,7,1,
04/12/2018,5,Alright Alright,Carmouche/Kendrick,6.40,0,1,1,1,3,1,
04/12/2018,5,Hey Jabber Jaw,Arroyo/Angel,1.70,1,2,0,1,4,1,
04/12/2018,5,Candy Promises,Lopez/Paco,5.30,0,2,3,3,5,1,
04/12/2018,5,Rockford,McCarthy/Trevor,7.10,0,0,2,3,7,0,
04/12/2018,5,Bolita Boyz,Ortiz/Jr./Irad,3.65,0,0,2,4,8,0,
04/12/2018,5,Heaven's Runway,Davis/Dylan,4.20,0,2,2,2,4,0,
04/12/2018,6,Cadeau de Paix,McCarthy/Trevor,43.00,0,1,1,3,6,0,
04/12/2018,6,Free Kitty,Franco/Manuel,7.90,0,2,2,3,4,1,
04/12/2018,6,Point Given,Mendez/Kevin,99.50,0,-1,2,3,5,0,
04/12/2018,6,Takechargedelilah,Castellano/Javier,0.65,1,2,1,3,6,1,
04/12/2018,6,Presumptuous,Davis/Dylan,6.80,0,2,2,2,4,1,
04/12/2018,6,Curuzu,Velazquez/John,11.10,0,0,2,4,6,0,
04/12/2018,6,Countenance,Ortiz/Jr./Irad,15.10,0,2,1,3,7,0,
04/12/2018,6,Mockery,Bravo/Joe,4.80,0,0,1,1,4,0,
04/12/2018,7,Jump Ruler,Lopez/Paco,3.55,0,2,3,4,6,1,
04/12/2018,7,Vip Nation,Alvarado/Junior,22.50,0,2,3,3,6,0,
04/12/2018,7,Paranoia,Davis/Dylan,6.40,0,2,2,3,4,1,
04/12/2018,7,Viradia,Ortiz/Jr./Irad,3.55,0,2,0,2,6,0,
04/12/2018,7,My Lightnin Strike,McCarthy/Trevor,4.00,0,2,1,2,6,0,
04/12/2018,7,Salty Smile,Franco/Manuel,1.60,1,2,3,3,5,1,
04/12/2018,8,Quick Thinking,McCarthy/Trevor,90.25,0,2,0,1,5,0,
04/12/2018,8,Okinawa,Ortiz/Jr./Irad,3.80,0,0,0,1,5,1,
04/12/2018,8,Conquest Tizfire,Bravo/Joe,6.90,0,2,1,1,3,0,
04/12/2018,8,Play Me a Memory,Carmouche/Kendrick,20.10,0,0,2,2,3,0,
04/12/2018,8,Offlee Irish,Davis/Dylan,57.00,0,2,2,4,5,0,
04/12/2018,8,China Rider,Franco/Manuel,16.30,0,1,3,4,6,1,
04/12/2018,8,Mominou,Velazquez/John,0.80,1,2,2,3,6,1,
04/12/2018,8,Miss Aja Brown,Lopez/Paco,12.40,0,2,3,5,7,0,
04/12/2018,8,May Flowers,Alvarado/Junior,8.80,0,1,2,3,6,0,
04/12/2018,9,Battle of Evermore,Franco/Manuel,6.10,0,2,3,5,7,0,
04/12/2018,9,Joy Drive,Alvarado/Junior,6.30,0,2,1,3,6,1,
04/12/2018,9,Bunyaan,Lezcano/Abel,33.25,0,2,0,0,1,0,
04/12/2018,9,Battle Midway,Carmouche/Kendrick,8.70,0,0,1,2,3,0,
04/12/2018,9,Fielding Gold,Mendez/Kevin,24.00,0,2,1,2,5,0,
04/12/2018,9,Karma Delight,Davis/Dylan,2.75,1,2,2,3,4,1,
04/12/2018,9,Conquest Bigluck E,Lopez/Paco,2.85,0,2,2,4,6,1,
04/12/2018,9,Donji,Arroyo/Angel,3.50,0,1,1,1,5,0,
04/13/2018,1,Windjammer (GER),Franco/Manuel,2.65,0,0,2,4,6,1,
04/13/2018,1,Mama's Red Hat,Lezcano/Abel,36.75,0,0,0,0,1,0,
04/13/2018,1,Flying Pleasantly,Mendez/Kevin,55.25,0,0,0,2,4,0,
04/13/2018,1,Bogulator,Alvarado/Junior,0.90,1,1,1,3,6,1,
04/13/2018,1,Cleo,Rodriguez/Castro/Luis,18.80,0,1,1,1,2,0,
04/13/2018,1,Sweet Connie Girl,Castellano/Javier,2.45,0,0,2,3,7,1,
04/13/2018,1,Glow Goddess,Fragoso/Pablo,72.25,0,0,2,2,3,0,
04/13/2018,2,Simona,Davis/Dylan,1.95,1,1,2,3,5,1,
04/13/2018,2,Overdraft,Franco/Manuel,1.95,0,0,2,4,7,1,
04/13/2018,2,Northernstreetgal,Lopez/Paco,4.90,0,2,2,4,6,0,
04/13/2018,2,Status Asthmaticus,Maragh/Rajiv,13.50,0,2,3,4,5,0,
04/13/2018,2,Dreams Are Pazible,Silvera/Ruben,3.25,0,1,1,2,3,1,
04/13/2018,2,Rapid Route,Brown/Dalton,19.50,0,2,0,0,0,0,
04/13/2018,3,Fifty,Franco/Manuel,1.20,1,2,2,4,7,1,
04/13/2018,3,My Pirate,Rodriguez/Castro/Luis,34.25,0,2,0,1,2,0,
04/13/2018,3,Vicar's Legend,Lopez/Paco,6.30,0,2,1,3,6,0,
04/13/2018,3,Backstretch George,Carmouche/Kendrick,31.00,0,2,1,2,3,0,
04/13/2018,3,Monteleone,Jimenez/Albin,1.25,0,2,0,0,0,1,
04/13/2018,3,Regalian,Esquivel/Emmanuel,8.40,0,2,2,2,4,1,
04/13/2018,4,Cookie Crisp,Franco/Manuel,2.15,0,1,3,4,8,1,
04/13/2018,4,Jo's Bold Cat,McCarthy/Trevor,3.10,0,2,0,1,4,0,
04/13/2018,4,Wondermeister,Arroyo/Angel,12.70,0,0,1,1,4,0,
04/13/2018,4,Daddy's Home,Bravo/Joe,8.20,0,1,0,1,3,1,
04/13/2018,4,Cavallotto,Davis/Dylan,19.40,0,1,2,4,6,1,
04/13/2018,4,Tale of Mist,Silvera/Ruben,15.80,0,2,1,2,4,0,
04/13/2018,4,Diplodocus,Carmouche/Kendrick,1.90,1,0,0,1,3,0,
04/13/2018,5,Memories of Peter,Alvarado/Junior,10.30,0,2,2,3,6,0,
04/13/2018,5,Scholar Athlete,McCarthy/Trevor,7.00,0,2,0,0,3,1,
04/13/2018,5,Wake Forest (GER),Castellano/Javier,1.00,1,0,2,3,8,1,
04/13/2018,5,Highland Sky,Franco/Manuel,4.40,0,0,3,4,9,0,
04/13/2018,5,Designed for War,Carmouche/Kendrick,6.90,0,0,0,1,2,0,
04/13/2018,5,Postulation,Davis/Dylan,6.60,0,0,3,4,7,1,
04/13/2018,5,Tapitation,Bravo/Joe,19.80,0,1,1,2,4,0,
04/13/2018,6,It to Scale,Castellano/Javier,0.75,1,-1,3,4,8,1,
04/13/2018,6,Analyze the Bill,Franco/Manuel,7.80,0,1,2,4,8,1,
04/13/2018,6,Our American Star,Maragh/Rajiv,52.75,0,2,2,3,5,0,
04/13/2018,6,Playwright,Carmouche/Kendrick,6.10,0,0,0,0,2,0,
04/13/2018,6,Bill,Diaz/Jr./Hector,87.75,0,-1,1,3,4,0,
04/13/2018,6,Zonic,Alvarado/Junior,2.75,0,2,2,2,5,0,
04/13/2018,6,Panic Attack,Fragoso/Pablo,10.70,0,1,2,2,2,1,
04/13/2018,7,Ode to the Hunt,Alvarado/Junior,6.20,0,1,1,2,5,1,
04/13/2018,7,Whyamisolucky,Davis/Dylan,24.25,0,0,3,4,8,0,
04/13/2018,7,Mohican,Carmouche/Kendrick,1.60,1,0,0,0,2,1,
04/13/2018,7,Heart in Hand,Diaz/Jr./Hector,10.30,0,1,1,2,4,0,
04/13/2018,7,Polar City,Lopez/Paco,4.90,0,2,1,2,6,0,
04/13/2018,7,Major Force,Bravo/Joe,2.35,0,2,1,1,3,1,
04/13/2018,7,Shipsandgoods,Fragoso/Pablo,73.00,0,1,2,3,3,0,
04/13/2018,7,Smarter,Franco/Manuel,15.30,0,2,2,4,8,0,
04/13/2018,8,English Minister,McCarthy/Trevor,6.40,0,0,1,1,4,1,
04/13/2018,8,Lex Vegas,Davis/Dylan,6.30,0,0,2,4,7,0,
04/13/2018,8,Toughest 'Ombre,Franco/Manuel,9.90,0,1,1,3,7,0,
04/13/2018,8,Blackout (FR),Castellano/Javier,2.40,0,0,3,4,8,0,
04/13/2018,8,Sandy'z Slew,Bravo/Joe,1.45,1,1,2,2,3,1,
04/13/2018,8,War Stroll,Carmouche/Kendrick,6.70,0,0,1,1,3,1,
04/13/2018,9,Sunblock,McCarthy/Trevor,5.80,0,1,2,2,4,0,
04/13/2018,9,Carlisle Belle,Arroyo/Angel,8.00,0,2,1,1,4,0,
04/13/2018,9,Blue Eyes,Castellano/Javier,5.80,0,2,2,4,7,0,
04/13/2018,9,Finlee,Lezcano/Abel,63.25,0,0,0,0,1,0,
04/13/2018,9,The Great Johanna,Bravo/Joe,2.80,0,0,2,3,4,1,
04/13/2018,9,Gypsy Jo,Franco/Manuel,1.75,1,2,1,2,6,1,
04/13/2018,9,Magari,Davis/Dylan,5.70,0,0,1,3,6,1,
04/14/2018,1,Wushu Warrior,Franco/Manuel,1.70,1,1,1,2,6,1,
04/14/2018,1,Hokulea,Bravo/Joe,1.85,0,0,3,4,5,0,
04/14/2018,1,in Tune,Reyes/Luis,29.25,0,-1,2,2,3,0,
04/14/2018,1,Flipped,Arroyo/Angel,2.75,0,1,0,1,3,1,
04/14/2018,1,Trinni Juice,Mendez/Kevin,9.20,0,2,0,1,3,0,
04/14/2018,1,Buss the Bell,Lezcano/Abel,10.90,0,2,0,0,0,1,
04/14/2018,2,Stay Fond,Simpson/Trevor,77.75,0,0,0,1,2,0,
04/14/2018,2,Tizzelle,Bravo/Joe,1.60,0,2,2,3,5,1,
04/14/2018,2,Jaunt,Franco/Manuel,6.30,0,0,2,3,7,1,
04/14/2018,2,House of Dixie,Alvarado/Junior,7.30,0,2,1,3,6,0,
04/14/2018,2,Icespire (GB),Ortiz/Jr./Irad,0.90,1,2,1,1,6,1,
04/14/2018,2,Untaken,Davis/Dylan,33.75,0,1,1,3,7,0,
04/14/2018,3,Uni (GB),Ortiz/Jr./Irad,0.90,1,1,2,2,6,1,
04/14/2018,3,Not Taken,Maragh/Rajiv,8.70,0,1,1,3,4,0,
04/14/2018,3,Stallion Heiress,Bravo/Joe,8.80,0,1,2,4,5,1,
04/14/2018,3,My Impression,Franco/Manuel,2.40,0,2,3,3,7,0,
04/14/2018,3,Fifty Five,Alvarado/Junior,4.80,0,2,1,2,5,1,
04/14/2018,4,The Caretaker,McCarthy/Trevor,6.10,0,2,2,2,3,1,
04/14/2018,4,Altesino,Maragh/Rajiv,4.20,0,1,0,2,4,1,
04/14/2018,4,Formal Start,Diaz/Jr./Hector,63.75,0,0,1,1,4,0,
04/14/2018,4,Rock Doc,Lopez/Paco,1.30,1,2,0,1,6,1,
04/14/2018,4,Prophet's Cat,Ortiz/Jr./Irad,7.00,0,2,3,3,6,0,
04/14/2018,4,Gorelli,Davis/Dylan,4.20,0,2,1,2,6,0,
04/14/2018,4,H Man,Franco/Manuel,2.40,0,2,2,3,6,0,
04/14/2018,5,Kulin Rock,McCarthy/Trevor,3.15,0,2,2,3,4,0,
04/14/2018,5,Mr. Dougie Fresh,Davis/Dylan,6.10,0,2,1,1,5,1,
04/14/2018,5,Accountable,Reyes/Luis,80.25,0,0,1,2,2,0,
04/14/2018,5,California Swing,Bravo/Joe,5.70,0,0,2,4,6,0,
04/14/2018,5,Attribute,Alvarado/Junior,3.60,0,1,2,2,5,1,
04/14/2018,5,Battle of Blenheim,Ortiz/Jr./Irad,1.30,1,2,2,3,5,1,
04/14/2018,6,Miss Munnings,Arroyo/Angel,2.60,0,2,1,2,3,1,
04/14/2018,6,Bias,Franco/Manuel,0.95,1,-1,1,3,5,0,
04/14/2018,6,Queen,Alvarado/Junior,7.80,0,-1,2,3,5,0,
04/14/2018,6,Twofer,Davis/Dylan,39.75,0,0,1,2,6,0,
04/14/2018,6,Catenaria,Lezcano/Abel,57.00,0,0,1,1,1,0,
04/14/2018,6,Soar From Shadows,Bravo/Joe,4.90,0,1,2,3,6,1,
04/14/2018,6,Highland Lady,Lopez/Paco,14.40,0,0,1,2,6,0,
04/14/2018,6,Coexistence,Ortiz/Jr./Irad,0.95,1,1,2,4,5,1,
04/14/2018,6,Rubellite,McCarthy/Trevor,34.50,0,-1,1,3,3,0,
04/14/2018,7,Sir Ballantine,Davis/Dylan,14.30,0,2,1,2,5,1,
04/14/2018,7,Mr. Buff,Alvarado/Junior,0.85,1,2,2,3,5,0,
04/14/2018,7,Vincento,McCarthy/Trevor,35.50,0,0,1,2,3,0,
04/14/2018,7,Storm Prophet,Bravo/Joe,4.00,0,2,2,3,7,0,
04/14/2018,7,Ekhtibaar,Ortiz/Jr./Irad,2.00,0,1,2,4,5,1,
04/14/2018,7,Exulting,Maragh/Rajiv,29.25,0,0,1,2,5,1,
04/14/2018,7,Clutch Cargo,Franco/Manuel,0.85,1,2,0,2,4,0,
04/14/2018,8,Black Stetson,Alvarado/Junior,18.30,0,2,1,2,5,1,
04/14/2018,8,Ambassador Jim,Ortiz/Jr./Irad,2.65,1,2,3,4,6,0,
04/14/2018,8,Coltandmississippi,McCarthy/Trevor,11.00,0,1,0,1,3,1,
04/14/2018,8,Nootka Sound,Jimenez/Albin,3.10,0,2,1,1,1,1,
04/14/2018,8,Smooth B,Lopez/Paco,53.75,0,0,1,1,5,0,
04/14/2018,8,All Systems Go,Bravo/Joe,2.80,0,2,1,3,6,0,
04/14/2018,8,Barbarossa,Franco/Manuel,2.80,0,2,0,1,4,0,
04/14/2018,9,Sansibar Jewel,McCarthy/Trevor,9.10,0,1,1,2,4,0,
04/14/2018,9,Amazing Audrey,Bravo/Joe,6.60,0,2,1,2,6,0,
04/14/2018,9,Jasmine's Gem,Maragh/Rajiv,19.50,0,1,2,2,6,0,
04/14/2018,9,Closing Statement,Davis/Dylan,4.00,0,1,2,2,5,1,
04/14/2018,9,Mighty Fine,Luzzi/Michael,108.50,0,0,0,0,1,0,
04/14/2018,9,Too Cool to Dance,Franco/Manuel,5.80,0,2,0,0,3,1,
04/14/2018,9,Reversethedecision,Ortiz/Jr./Irad,1.15,1,2,2,3,6,1,
04/14/2018,9,Hot Cash,Alvarado/Junior,8.90,0,1,1,3,5,0,
04/15/2018,1,Asphalt Paving,McCarthy/Trevor,3.35,0,0,1,1,4,0,
04/15/2018,1,Hamptons Holiday,Diaz/Jr./Hector,74.50,0,0,0,1,3,0,
04/15/2018,1,Conquest Prankster,Ortiz/Jr./Irad,2.25,0,0,2,4,7,0,
04/15/2018,1,Lightning Buzz,Davis/Dylan,5.10,0,2,2,3,5,1,
04/15/2018,1,Daring Destiny,Alvarado/Junior,7.50,0,0,1,2,4,1,
04/15/2018,1,Truly a Moon Shot,Franco/Manuel,1.90,1,2,1,1,4,1,
04/15/2018,1,St. Patrick Frost,Jimenez/Samuel,47.00,0,0,0,0,1,0,
04/15/2018,2,Strawberry Tequila,Alvarado/Junior,8.90,0,1,2,2,5,0,
04/15/2018,2,Hexameter,Davis/Dylan,1.55,1,2,3,4,5,1,
04/15/2018,2,Leah's Dream,Ortiz/Jose,3.00,0,1,1,2,4,0,
04/15/2018,2,Pray for Bourbon,Ortiz/Jr./Irad,3.95,0,1,1,3,7,0,
04/15/2018,2,For Honor,McCarthy/Trevor,7.60,0,2,1,1,4,1,
04/15/2018,2,Blank Paige,Franco/Manuel,6.20,0,2,2,2,5,1,
04/15/2018,3,Morrison,Beschizza/Adam,16.30,0,2,0,0,0,1,
04/15/2018,3,War Chest,Ortiz/Jose,4.90,0,0,1,1,4,1,
04/15/2018,3,Manchester City (GER),Franco/Manuel,11.00,0,2,3,3,5,0,
04/15/2018,3,Hawkish,Ortiz/Jr./Irad,0.45,1,1,1,2,6,1,
04/15/2018,3,Factor This,Davis/Dylan,19.70,0,2,3,4,6,0,
04/15/2018,3,Ride to the Sunset,Carmouche/Kendrick,44.00,0,1,2,2,3,0,
04/15/2018,3,Gleason,Bravo/Joe,6.50,0,2,0,1,5,0,
04/15/2018,4,Fox Rules,Carmouche/Kendrick,3.20,0,2,2,2,3,1,
04/15/2018,4,Cloud Control,McCarthy/Trevor,8.40,0,2,1,2,4,0,
04/15/2018,4,Tiz a Chance,Ortiz/Jr./Irad,3.75,0,1,1,2,6,0,
04/15/2018,4,Haul Anchor,Alvarado/Junior,10.30,0,1,1,2,5,0,
04/15/2018,4,Mascarello,Ortiz/Jose,2.15,1,2,1,2,5,1,
04/15/2018,4,Wicked Freud,Lezcano/Jose,3.20,0,2,1,1,2,1,
04/15/2018,5,One More Round,Arroyo/Angel,3.65,0,2,2,2,3,1,
04/15/2018,5,Caniform,Simpson/Trevor,33.00,0,0,0,0,2,0,
04/15/2018,5,Z J Wins,Lezcano/Abel,30.25,0,2,1,1,1,0,
04/15/2018,5,Kenyan,Rodriguez/Castro/Luis,7.20,0,2,0,1,2,1,
04/15/2018,5,Full of Mine,Franco/Manuel,11.50,0,1,2,3,4,0,
04/15/2018,5,Hatteras Bound,Ortiz/Jose,3.20,0,1,2,3,6,0,
04/15/2018,5,Micozzi,Alvarado/Junior,1.05,1,2,1,2,4,1,
04/15/2018,6,Nazay,Davis/Dylan,5.10,0,2,2,4,6,0,
04/15/2018,6,Cumbria,Alvarado/Junior,1.75,1,1,1,2,5,1,
04/15/2018,6,Orb,Maragh/Rajiv,19.90,0,-1,2,2,5,0,
04/15/2018,6,Elegant Jem,Lezcano/Jose,3.60,0,2,1,2,2,0,
04/15/2018,6,Spiral Bound,Bravo/Joe,27.75,0,0,0,1,4,0,
04/15/2018,6,Lady Rozina,Franco/Manuel,19.40,0,0,1,3,3,0,
04/15/2018,6,Starlite Mission,Lopez/Paco,5.10,0,2,1,1,4,1,
04/15/2018,6,Quick,McCarthy/Trevor,5.40,0,-1,1,2,3,1,
04/15/2018,7,March X Press,Ortiz/Jose,3.65,0,2,2,2,5,1,
04/15/2018,7,Gibby,Maragh/Rajiv,35.25,0,2,1,2,5,0,
04/15/2018,7,She's All Skeet,Beschizza/Adam,9.30,0,2,1,1,1,0,
04/15/2018,7,Raucous,Carmouche/Kendrick,8.80,0,2,2,3,3,0,
04/15/2018,7,Out of The Flames (GB),Lopez/Paco,3.20,1,2,1,2,4,1,
04/15/2018,7,Mentality,Jimenez/Albin,20.10,0,2,2,2,2,0,
04/15/2018,7,Jehozacat,McCarthy/Trevor,15.60,0,0,2,2,4,0,
04/15/2018,7,Africa (FR),Ortiz/Jr./Irad,3.80,0,0,1,2,5,1,
04/15/2018,7,Golden Days,Bravo/Joe,5.00,0,2,0,0,3,0,
04/15/2018,7,I Still Miss You,Franco/Manuel,30.25,0,2,0,2,3,0,
04/15/2018,8,Miss Inclusive,Lopez/Paco,20.10,0,2,2,3,4,0,
04/15/2018,8,Blue Prize (ARG),Ortiz/Jose,1.45,0,0,2,3,5,1,
04/15/2018,8,Verve's Tale,Ortiz/Jr./Irad,0.90,1,2,2,2,6,1,
04/15/2018,8,Just Got Out,Franco/Manuel,24.00,0,0,0,1,3,0,
04/15/2018,8,Crimson Frost,Davis/Dylan,8.80,0,2,1,3,5,0,
04/15/2018,8,Frost Wise,Carmouche/Kendrick,11.40,0,2,1,3,3,1,
04/15/2018,9,Myhartblongstodady,Alvarado/Junior,1.00,1,-1,2,3,5,1,
04/15/2018,9,Princess Maeve,Ortiz/Jr./Irad,21.30,0,1,2,3,6,0,
04/15/2018,9,A Song for Sue,Lopez/Paco,6.60,0,0,2,2,4,0,
04/15/2018,9,Bourbon High,Simpson/Trevor,72.75,0,0,0,0,2,0,
04/15/2018,9,Sardonyx,McCarthy/Trevor,42.25,0,0,1,2,3,0,
04/15/2018,9,Melfi,Carmouche/Kendrick,7.40,0,-1,2,3,4,0,
04/15/2018,9,Out of Orbit,Lezcano/Jose,12.40,0,1,1,2,2,0,
04/15/2018,9,Union Patriot,Maragh/Rajiv,26.50,0,0,0,2,4,0,
04/15/2018,9,Peril,Franco/Manuel,8.80,0,0,0,0,3,1,
04/15/2018,9,Grand Banks,Ortiz/Jose,5.50,0,1,2,4,5,1,
04/18/2018,1,Disclude,Velazquez/John,0.35,1,-1,2,3,7,1,
04/18/2018,1,Sway,Davis/Dylan,7.10,0,-1,0,2,5,0,
04/18/2018,1,Birds,Cohen/David,59.50,0,-1,0,0,0,0,
04/18/2018,1,Meatloaf,Castellano/Javier,0.35,1,-1,1,3,6,1,
04/18/2018,1,Bay,Franco/Manuel,13.80,0,-1,1,1,4,0,
04/18/2018,1,Knows,Lopez/Paco,43.25,0,-1,1,2,3,0,
04/18/2018,1,Am Sam Samurai,Fragoso/Pablo,38.00,0,-1,1,3,3,0,
04/18/2018,1,Mertz,Ortiz/Jr./Irad,3.60,0,-1,2,3,5,1,
04/18/2018,2,Contingent Payment,Lopez/Paco,1.20,1,1,0,2,3,0,
04/18/2018,2,Seediskid,Lezcano/Abel,18.90,0,-1,1,1,1,0,
04/18/2018,2,Big Auk,McCarthy/Trevor,3.90,0,0,1,2,3,1,
04/18/2018,2,Blatant,Davis/Dylan,4.50,0,-1,0,1,5,1,
04/18/2018,2,Great Going,Diaz/Jr./Hector,6.00,0,2,0,1,3,1,
04/18/2018,2,Blue,Fragoso/Pablo,15.70,0,-1,1,2,3,0,
04/18/2018,2,Brilliant Scheme,Luzzi/Michael,8.70,0,0,0,0,1,0,
04/18/2018,3,Radiant Beauty,Bravo/Joe,4.00,0,0,0,0,3,1,
04/18/2018,3,Fairy Link,Velazquez/John,7.10,0,2,2,4,8,0,
04/18/2018,3,Data Dependent,Castellano/Javier,1.25,1,0,1,3,6,0,
04/18/2018,3,Matty's Magnum,Franco/Manuel,13.70,0,1,1,1,4,1,
04/18/2018,3,So Hi Society (IRE),Ortiz/Jr./Irad,1.70,0,1,2,3,5,1,
04/18/2018,4,Won't Be Missed,Lezcano/Abel,115.75,0,0,0,1,1,0,
04/18/2018,4,Pequeno Grande,Ortiz/Jr./Irad,14.70,0,0,2,4,6,0,
04/18/2018,4,Forward Motion,Franco/Manuel,2.20,0,1,2,2,4,1,
04/18/2018,4,Dublin Green,Davis/Robbie,30.25,0,0,0,0,0,0,
04/18/2018,4,Lem Me Tel Ya,Castellano/Javier,1.40,1,1,1,2,6,1,
04/18/2018,4,Frost Z,Fragoso/Pablo,63.75,0,0,0,1,3,0,
04/18/2018,4,Justice,Carmouche/Kendrick,11.10,0,-1,1,2,4,0,
04/18/2018,4,English Channical,Lopez/Paco,6.20,0,0,0,1,3,0,
04/18/2018,4,Scatsuku,Alvarado/Junior,7.80,0,-1,3,3,5,1,
04/18/2018,4,Ridolfo,Arroyo/Angel,97.50,0,-1,3,3,4,0,
04/18/2018,5,Tee Up,Franco/Manuel,33.75,0,1,2,3,4,0,
04/18/2018,5,Seeking the Blue,Ortiz/Jr./Irad,2.20,0,2,2,3,5,0,
04/18/2018,5,Puffery,Maragh/Rajiv,5.30,0,1,0,1,3,1,
04/18/2018,5,Velvet Trinni,Diaz/Jr./Hector,61.25,0,1,1,1,4,0,
04/18/2018,5,Orchid Party,Castellano/Javier,6.40,0,2,2,2,6,1,
04/18/2018,5,Camorra,Alvarado/Junior,1.25,1,2,3,4,6,1,
04/18/2018,5,Rachel's Blue Moon,Luzzi/Michael,8.10,0,2,0,0,1,0,
04/18/2018,6,Lucky Bug,Ortiz/Jr./Irad,1.60,1,0,1,2,5,0,
04/18/2018,6,Princess Mikayah,Navarro/Kevin,26.25,0,1,0,0,0,0,
04/18/2018,6,Forever Rising,Lezcano/Abel,7.00,0,0,0,1,1,0,
04/18/2018,6,Scripted,Davis/Dylan,2.55,0,2,1,1,5,1,
04/18/2018,6,Princess Akris,Arroyo/Angel,2.75,0,2,2,3,4,1,
04/18/2018,6,Little Nanny,Luzzi/Michael,14.10,0,1,0,0,1,0,
04/18/2018,6,Mazmania,Fragoso/Pablo,31.50,0,1,0,1,3,1,
04/18/2018,6,Sweet Breeze,Diaz/Jr./Hector,102.25,0,0,1,1,3,0,
04/18/2018,7,Cerro (IRE),McCarthy/Trevor,3.00,0,0,1,2,4,0,
04/18/2018,7,War Eagle's Return,Bravo/Joe,2.75,0,0,1,1,3,0,
04/18/2018,7,Conquest Twister,Davis/Dylan,19.40,0,1,2,2,6,0,
04/18/2018,7,DQ-Forest Blue,Cohen/David,4.00,0,1,0,0,0,1,
04/18/2018,7,Fortuitous Path,Ortiz/Jr./Irad,2.70,1,0,0,2,5,1,
04/18/2018,7,S. S. Minnow,Cedeno/Carol,16.80,0,0,0,0,0,0,
04/18/2018,7,Ranger in Paradise,Franco/Manuel,8.40,0,1,2,3,3,1,
04/18/2018,8,Lord of Love,Alvarado/Junior,17.90,0,1,3,5,7,0,
04/18/2018,8,American Guru,Ortiz/Jr./Irad,0.85,1,2,1,2,5,1,
04/18/2018,8,The Crocheron Kid,Cancel/Eric,7.80,0,0,3,3,5,1,
04/18/2018,8,Dirty,Bravo/Joe,12.20,0,2,1,1,2,0,
04/18/2018,8,Conquest Bandit,Carmouche/Kendrick,21.60,0,2,1,2,4,0,
04/18/2018,8,New York's Finest,Lezcano/Jose,5.50,0,0,1,1,2,0,
04/18/2018,8,Yummy Bear,Franco/Manuel,3.65,0,2,2,3,4,1,
04/18/2018,9,Wilshire Star,Lezcano/Abel,71.75,0,0,0,0,1,0,
04/18/2018,9,E J's Legacy,Davis/Dylan,6.80,0,1,2,2,5,0,
