Date,Race_Num,Track_Type,Weather,Dist,Condition,Track_Record,Final_Time,Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,H_Name,J_Name,Wgt,M/E,PP,Fin,Dist_Ahead,Odds,Fav,Comments,
12/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:17.20,17Mar17,8,AQU,3,4,Myfourchix,Montanez/Rosario,119,Lb,4,2,Neck,4.50,N,2w_5p_1/8+along_place,
12/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:17.20,1Apr17,2,AQU,1,3,Ring Knocker,Arroyo/Angel,121,Lb,3,3,1,2.75,N,ins+3w_&_roused_5/16,
12/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:17.20,1Apr17,7,AQU,2,6,Da Wildcat Girl,Davis/Dylan,121,Lbf,6,4,1.25,3.90,N,2w_top_turn+6w_1/8pl,
12/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:17.20,28Mar17,7,PRX,1,5,Summer House,Velasquez/Cornelio,118,Lb,5,5,3,3.50,N,2p+stalk_winner+tired,
12/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:17.20,17Mar17,8,AQU,7,2,Milaya,Diaz/Jr./Hector,112,Lb,2,6,Last,46.50,N,save_ground+drive_3/8,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,18Mar17,3,FG,5,8,Fun Guy,Cancel/Eric,116,Lb,8,1,3.5,8.10,N,tracked_2-3w+_drew_clr,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,12Mar17,1,AQU,6,3,Royal Ridge,Franco/Manuel,124,L,3,2,Neck,44.50,N,bumped_st+_gd_energy,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,11Mar17,9,AQU,6,9,Here Comes Michael,Ortiz/Jr./Irad,116,Lf,9,3,6,7.90,N,3-2w_pursuit+_ran_on,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,18Nov16,9,AQU,5,2,Outrageous Bet,Velasquez/Cornelio,118,Lb,2,4,0.5,1.35,Y,chased_2p+_improved,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,16Dec16,4,AQU,8,7,The Intern,Carmouche/Kendrick,118,L,7,5,4.5,5.20,N,3w_1st_turn+_weakened,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,11Mar17,9,AQU,11,1,Wintry,Davis/Dylan,116,L,1,6,3.5,51.25,N,chased_ins+_tired,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,5Nov16,5,AQU,12,10,Kyanite,Arroyo/Angel,117,L,10,7,7.75,13.10,N,5w_upper+_no_impact,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,19Mar17,1,AQU,3,4,Save the Tigers,Fragoso/Pablo,118,Lb,4,8,4.25,8.70,N,5w_upper+_no_impact,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,17Feb17,9,AQU,9,5,Dorees Giant Neal,Diaz/Jr./Hector,110,L,5,9,21.75,15.20,N,speed_for_1/2+_falter,
12/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:45.22,FR,FR,FR,FR,6,Lemon Stripes,Alvarado/Junior,116,L,6,10,Last,8.00,N,trailed_throughout,
13/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.20,2Apr17,7,AQU,3,5,Timber,Arroyo/Angel,119,Lbf,5,1,Neck,3.40,N,5w_uppr+_bmp_lte+_game,
13/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.20,25Mar17,7,AQU,4,4,Portando,Carmouche/Kendrick,121,L,4,2,2.5,1.20,Y,4w_uppr+_duel+_bested,
13/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.20,1Apr17,6,PRX,2,1,Sammy Wonder Stone,Velasquez/Cornelio,119,Lf,1,3,4.75,3.75,N,4w_upper+_outkicked,
13/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.20,1Apr17,5,AQU,5,3,Roman Revival,Garcia/Jomar,119,L,3,4,8.25,7.90,N,2-3w_uppr+_no_response,
13/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.20,12Mar17,7,AQU,7,2,Baby Bear's Soup,Diaz/Jr./Hector,114,L,2,5,Last,4.00,N,hustled_st+_faltered,
13/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:11.18,28Jan17,1,GP,10,1,Day of Fury,Reyes/Luis,111,Lbf,1,1,3,6.40,N,ins_to_1/4+3w_upr+game,
13/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:11.18,19Mar17,6,AQU,2,2,Risetotheoccasion,Diaz/Jr./Hector,113,Lf,2,2,Head,1.30,Y,3w_turn+btwn_5/16pl,
13/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:11.18,5Mar17,6,AQU,1,4,Mewannarose,Cancel/Eric,123,Lbf,4,3,Neck,1.95,N,lite_bmp_st+2p+test1/4,
13/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:11.18,4Feb17,7,AQU,8,3,Roll Tide Roll,Franco/Manuel,118,L,3,4,Neck,3.20,N,2w+alter_rail+headway,
13/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:11.18,25Mar17,6,AQU,3,5,Ackeret,Luzzi/Michael,118,f,5,5,Last,16.90,N,bump_start+4w_turn,
13/04/2017,3,Turf,Cloudy,1760,Firm,1:34.13,1:36.98,12Mar17,6,GP,1,2,Dance Queen,Alvarado/Junior,116,L,2,1,Nose,3.15,N,in_hand_ins+_gamely,
13/04/2017,3,Turf,Cloudy,1760,Firm,1:34.13,1:36.98,25Aug16,6,DEL,1,4,Lucky Long,Carmouche/Kendrick,118,Lb,4,2,2,14.30,N,attended_2p+_game,
13/04/2017,3,Turf,Cloudy,1760,Firm,1:34.13,1:36.98,3Dec16,4,AQU,1,1,Sophie Germain,Franco/Manuel,120,L,1,3,2,0.30,Y,rank_1st_turn+_outkick,
13/04/2017,3,Turf,Cloudy,1760,Firm,1:34.13,1:36.98,26Mar17,8,LRL,3,3,Thirst for Truth,Arroyo/Angel,117,Lf,3,4,Head,31.75,N,4w_upper+_no_headway,
13/04/2017,3,Turf,Cloudy,1760,Firm,1:34.13,1:36.98,25Feb17,8,AQU,4,5,No Sweat,Velasquez/Cornelio,120,L,5,5,Last,7.70,N,3w_upper+_no_impact,
13/04/2017,4,Dirt,Clear,1540,Fast,1:20.04,1:24.38,3Mar17,2,AQU,2,4,Proud Zip,Franco/Manuel,121,Lb,4,1,2.75,2.25,Y,inside+drive_final_1/8,
13/04/2017,4,Dirt,Clear,1540,Fast,1:20.04,1:24.38,20Feb17,5,AQU,3,3,Toohottoevenspeak,Luzzi/Michael,121,Lb,3,2,Neck,2.25,N,3w+drive_5/16+3w_upr,
13/04/2017,4,Dirt,Clear,1540,Fast,1:20.04,1:24.38,11Mar17,1,AQU,3,2,Monte Man,Carmouche/Kendrick,124,L,2,3,4.5,2.65,N,ins+to_2p_3/8+outkickd,
13/04/2017,4,Dirt,Clear,1540,Fast,1:20.04,1:24.38,20Jan17,9,AQU,1,5,Cold Gone Hot,Velasquez/Cornelio,124,Lb,5,4,4.25,11.10,N,2w+stalked_winner+tird,
13/04/2017,4,Dirt,Clear,1540,Fast,1:20.04,1:24.38,5Apr17,7,AQU,2,1,Full of Mine,Cancel/Eric,121,Lf,1,5,41.5,5.00,N,rail_to_5/16+6w_1/8pl,
13/04/2017,4,Dirt,Clear,1540,Fast,1:20.04,1:24.38,10Mar17,9,AQU,1,6,The Hero Within,Montanez/Rosario,118,Lbf,6,6,Last,14.20,N,3w+through_after_half,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,25Mar17,9,AQU,7,9,Chorite,Arroyo/Angel,117,L,8,1,1.75,6.00,N,brush_gate+_inched_clr,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,15Mar17,8,GP,5,7,Questeq,Maragh/Rajiv,117,Lb,6,2,0.5,2.50,Y,tracked_ins+_mild_kick,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,3Mar17,5,AQU,3,4,Empty House,Alvarado/Junior,117,L,4,3,Nose,2.85,N,6w_upper+_belatedly,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,17Mar17,9,AQU,4,10,Grande Beso,Arrieta/Francisco,117,L,9,4,1.25,35.50,N,5w_upper+_mild_kick,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,17Mar17,9,AQU,3,2,Jacqueline D,Franco/Manuel,117,b,2,5,2.5,5.70,N,in_hand_ins+_wknd_late,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,3Mar17,5,AQU,2,5,Giant Ending,Carmouche/Kendrick,117,Lb,5,6,Neck,4.40,N,4w_upper+_weakened,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,25Feb17,9,AQU,7,3,Wish Upon,Cancel/Eric,117,Lb,3,7,1.25,19.60,N,steady_4w_uppr+_no_bid,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,FR,FR,FR,FR,1,Prima Attrice,Davis/Dylan,124,L,1,8,9,13.90,N,off_slow+_no_impact,
13/04/2017,5,Turf,Cloudy,1760,Firm,1:34.13,1:39.16,25Feb17,9,AQU,5,8,You Promise,Montanez/Rosario,117,Lb,7,9,Last,34.75,N,attended_2-3w+gave_way,
13/04/2017,6,Dirt,Clear,1430,Fast,1:14.35,1:20.04,31Mar17,7,AQU,4,1A,On the Fringe,Velasquez/Cornelio,119,Lb,3,1,2.25,5.90,N,check_brk+ins+2w_upper,
13/04/2017,6,Dirt,Clear,1430,Fast,1:14.35,1:20.04,31Mar17,7,AQU,5,3,Spirit Lets Hearit,Diaz/Jr./Hector,110,L,2,2,1.75,3.60,N,2w_turn+3w_into_lane,
13/04/2017,6,Dirt,Clear,1430,Fast,1:14.35,1:20.04,19Mar17,8,AQU,3,2,Clairvoyant Lady,Arroyo/Angel,119,Lbf,1,3,0.5,2.05,Y,ins_to_5/16+4w_1/8pl,
13/04/2017,6,Dirt,Clear,1430,Fast,1:14.35,1:20.04,25Mar17,1,AQU,1,4,Kissin Cassie,Davis/Dylan,117,f,4,4,2.25,7.30,N,2-3w_turn+5w_1/8+empty,
13/04/2017,6,Dirt,Clear,1430,Fast,1:14.35,1:20.04,17Feb17,4,AQU,5,5,Bellelarama,Carmouche/Kendrick,117,Lb,5,5,17.25,4.50,N,near_2p+_gave_way,
13/04/2017,6,Dirt,Clear,1430,Fast,1:14.35,1:20.04,27Aug16,6,DEL,4,6,Summer Sally,Alvarado/Junior,117,L,6,6,Last,3.80,N,3w_on_turn+_no_factor,
13/04/2017,7,Dirt,Cloudy,1430,Fast,1:14.35,1:16.74,18Mar17,3,AQU,3,1,Classy Class,Maragh/Rajiv,120,L,1,1,2,1.50,Y,dueled_3-2w+_edged_clr,
13/04/2017,7,Dirt,Cloudy,1430,Fast,1:14.35,1:16.74,18Mar17,3,AQU,4,5,Life in Shambles,Carmouche/Kendrick,122,L,4,2,0.75,2.80,N,4w_upper+_ran_on,
13/04/2017,7,Dirt,Cloudy,1430,Fast,1:14.35,1:16.74,18Mar17,3,AQU,1,3,Eighty Three,Velasquez/Cornelio,122,L,3,3,9,1.60,N,2w_1/4p+_mild_kick,
13/04/2017,7,Dirt,Cloudy,1430,Fast,1:14.35,1:16.74,11Feb17,7,AQU,5,2,Big Guy Ian,Montanez/Rosario,120,Lf,2,4,Last,5.50,N,dueled_4-3w+_weakened,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,17Mar17,5,AQU,5,6,Hyde Park Express,Diaz/Jr./Hector,117,Lbf,3,1,1.5,2.95,N,2w_&_btwn_to_3/8+3w_2d,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,25Mar17,9,AQU,3,10,Eighth Commandment,Cancel/Eric,124,L,7,2,Neck,3.25,N,3w_1st+4w_2nd+gamely,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,3Mar17,5,AQU,6,7,Pescara,Davis/Dylan,117,Lb,4,3,2.75,28.75,N,rail_to_5/16+4w_upper,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,29Jan17,2,AQU,6,2,Celtic Serenade,Maragh/Rajiv,124,L,1,4,2.5,2.95,N,ins_6F+beh_wall1/4upr,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,6Jan17,4,AQU,6,9,Pure Gemmz,Franco/Manuel,124,Lb,6,5,2,9.40,N,coaxed_2p+btwn_1/4,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,FR,FR,FR,FR,3,Long Island Lady,Mendez/Kevin,110,Lb,2,6,8,40.50,N,saved_ground_to_upper,
13/04/2017,8,Turf,Cloudy,1760,Firm,1:34.13,1:38.70,10Sep16,10,BEL,9,8,Sharp Lacey,Velasquez/Cornelio,118,Lb,5,7,Last,2.35,Y,insi+pull_early+tired,
14/04/2017,1,Dirt,Clear,1430,Fast,1:14.35,1:19.46,6Apr17,4,AQU,1,4,Decorator Jenn,Ortiz/Jr./Irad,122,L,4,1,1.5,0.85,Y,3w_turn+_edged_away,
14/04/2017,1,Dirt,Clear,1430,Fast,1:14.35,1:19.46,19Mar17,8,AQU,2,1,Special Risk,Acosta/J.,120,L,1,2,0.5,6.00,N,ins_half+2w_upr+rally,
14/04/2017,1,Dirt,Clear,1430,Fast,1:14.35,1:19.46,19Mar17,8,AQU,5,5,Luna Rising,Diaz/Jr./Hector,115,L,5,3,Head,2.85,N,2w+spar_twice+wknd_lte,
14/04/2017,1,Dirt,Clear,1430,Fast,1:14.35,1:19.46,19Mar17,8,AQU,4,2,Banty's Girl,Carmouche/Kendrick,122,L,2,4,3.25,8.90,N,2w+rated_half+5w_1/8pl,
14/04/2017,1,Dirt,Clear,1430,Fast,1:14.35,1:19.46,12Feb17,11,GP,1,3,Audrique,Maragh/Rajiv,122,L,3,5,Last,5.60,N,rushed+vie_ins_to_5/16,
14/04/2017,2,Dirt,Cloudy,1430,Fast,1:14.35,1:19.16,26Feb17,2,AQU,6,6,Champagne Ruby,Ortiz/Jr./Irad,120,Lb,6,1,3,1.25,Y,4w_upper+_edged_away,
14/04/2017,2,Dirt,Cloudy,1430,Fast,1:14.35,1:19.16,1Apr17,7,AQU,7,2,Lady Luciano,Diaz/Jr./Hector,113,Lbf,2,2,3,2.20,N,3w_uppr+_led+_2nd_best,
14/04/2017,2,Dirt,Cloudy,1430,Fast,1:14.35,1:19.16,17Mar17,4,AQU,7,3,Even Bette,Reyes/Luis,113,Lf,3,3,Neck,11.10,N,6-7w_uppr+_belatedly,
14/04/2017,2,Dirt,Cloudy,1430,Fast,1:14.35,1:19.16,7Apr17,3,AQU,5,4,Lil Renegade,Camacho/Jr./Samuel,120,Lb,4,4,1.25,22.00,N,5w_upper+_improved,
14/04/2017,2,Dirt,Cloudy,1430,Fast,1:14.35,1:19.16,16Feb17,5,AQU,7,1,Blind Devotion,Carmouche/Kendrick,120,Lf,1,5,14.75,2.35,N,hit_gate_st+duel+_wknd,
14/04/2017,2,Dirt,Cloudy,1430,Fast,1:14.35,1:19.16,6Apr17,9,AQU,5,5,Persky's Spirit,Mendez/Kevin,113,Lbf,5,6,Last,51.25,N,dueled_outside+_falter,
14/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:37.23,4Mar17,6,AQU,1,4,Shuffle Up,Franco/Manuel,121,L,3,1,3.25,1.85,N,ins+rate_6F+drift_1/16,
14/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:37.23,1Apr17,9,AQU,1,1,Battle Midway,Carmouche/Kendrick,121,L,1,2,5.5,1.90,N,ins_6F+alt_crse+shied,
14/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:37.23,8Jan17,9,GP,11,5,Direct Message,Maragh/Rajiv,121,L,4,3,0.5,12.10,N,2w+pull_hard_bck+6p1/8,
14/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:37.23,24Mar17,8,AQU,3,2,Tathqeef,Ortiz/Jr./Irad,121,Lb,2,4,Last,1.35,Y,pinch_brk+3w+5w_upper,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,11Feb17,5,TAM,2,4,Pinchbeck,Ortiz/Jr./Irad,117,L,4,1,2,2.00,Y,shied_6p_3/16+_up_1/16,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,2Feb17,1,AQU,7,1,Town Fair,Mendez/Kevin,117,L,1,2,1.25,5.30,N,2-3w_upper+_ran_on,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,2Jan17,4,AQU,6,3,Emiliana's Hope,Velasquez/Cornelio,118,L,3,3,3,13.70,N,saved_grd+_mild_kick,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,25Nov16,2,AQU,2,9,Madame Ambassador,Cancel/Eric,117,L,8,4,Neck,5.50,N,3w_1st_turn+_improved,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,FR,FR,FR,FR,5,Halcyon,Franco/Manuel,117,L,5,5,1.5,9.30,N,3-4w_1/4+_bid+_flatten,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,17Dec16,4,AQU,7,2,Louisiana Lady,Simpson/Trevor,117,L,2,6,0.5,60.25,N,steady_early+_no_rally,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,11Nov16,9,AQU,2,10,Silly Numbers,Alvarado/Junior,117,L,9,7,5.5,3.25,N,6w_upper+_no_impact,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,17Mar17,5,AQU,4,8,Scarlett Jo Hansen,Carmouche/Kendrick,117,L,7,8,9,7.60,N,3w_pursuit+_tired,
14/04/2017,4,Turf,Cloudy,1760,Firm,1:34.13,1:37.11,15May16,2,BEL,5,7,Rubicon,Acosta/J.,124,L,6,9,Last,51.25,N,stumbled+_bumped_st,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,2Apr17,4,AQU,5,2,Adirondack Dream,Diaz/Jr./Hector,117,Lb,2,1,5.25,1.20,Y,2w+bid_upper+bled,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,19Mar17,9,AQU,6,1,The Brown Bomber,Franco/Manuel,116,Lb,1,2,Head,6.10,N,ins+vie_2x+held_place,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,31Mar17,9,AQU,7,9,Martino,Ayala/Addiel,109,L,8,3,1,19.40,N,pocket_turn+3w_upper,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,11Mar17,9,AQU,2,4,Dublin Express,Maragh/Rajiv,117,Lb,4,4,Nose,9.90,N,ins_trn+5w_upr+lug_in,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,4Mar17,2,AQU,2,3,Circumnavigate,Luzzi/Michael,124,Lf,3,5,3.25,6.70,N,quick_to_ins+no_impact,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,4Mar17,2,AQU,3,7,Balac,Esquivel/Emmanuel,124,Lf,6,6,3.5,8.40,N,chase_near_2p+no_bids,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,31Mar17,2,AQU,5,10,Blarney Stones,Ortiz/Jr./Irad,124,Lb,9,7,2.5,5.10,N,4w_on_turn+_no_rally,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,19Mar17,9,AQU,9,11,Oh So Sinister,Mendez/Kevin,117,Lb,10,8,0.5,79.75,N,3w_on_turn+gave_way,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,FR,FR,FR,FR,6,The Donald Problem,Montanez/Rosario,116,Lbf,5,9,6.75,56.75,N,2w+_headway_final_1/8,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,25Mar17,4,AQU,5,12,T R Royal,Brown/Dalton,124,Lbf,11,10,5.5,119.00,N,prompted_2p+_folded,
14/04/2017,5,Dirt,Clear,1430,Fast,1:14.35,1:19.64,25Mar17,4,AQU,8,8,Legendary Humor,Alvarado/Junior,124,Lb,7,11,Last,39.25,N,overland_turn+_outrun,
14/04/2017,6,Turf,Cloudy,1870,Firm,1:40.88,1:43.46,26Nov16,7,AQU,2,4,Mark My Style,Velasquez/Cornelio,119,L,3,1,1.75,9.40,N,attended_2p+_edged_clr,
14/04/2017,6,Turf,Cloudy,1870,Firm,1:40.88,1:43.46,9Mar17,5,GP,4,2,Arcature,Ortiz/Jr./Irad,119,Lb,1,2,1,2.75,N,in_hand_ins+_ran_on,
14/04/2017,6,Turf,Cloudy,1870,Firm,1:40.88,1:43.46,11Mar17,6,TAM,3,6,Closing Bell,Franco/Manuel,119,L,6,3,0.5,1.75,Y,4w_upper+_mild_kick,
14/04/2017,6,Turf,Cloudy,1870,Firm,1:40.88,1:43.46,17Mar17,8,GP,4,5,Aire Bueno,Alvarado/Junior,119,L,5,4,0.75,11.30,N,4w_upper+_kept_on,
14/04/2017,6,Turf,Cloudy,1870,Firm,1:40.88,1:43.46,11Feb17,3,AQU,4,3,Iron Power,Maragh/Rajiv,119,Lb,2,5,1,2.60,N,tracked_ins+_wknd_late,
14/04/2017,6,Turf,Cloudy,1870,Firm,1:40.88,1:43.46,18Feb17,10,GP,6,1A,Unbridled Ocean,Montanez/Rosario,119,Lf,4,6,Last,7.60,N,saved_ground_no_avail,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,19Mar17,5,AQU,2,8,Bee Noteworthy,Maragh/Rajiv,124,Lbf,7,1,4.5,2.15,Y,3w_turn+bid_upper_lane,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,18Feb17,3,AQU,1,1,Storm Cell,Franco/Manuel,121,L,1,2,0.75,3.65,N,ins_half+6p_1/8+rally,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,29Jan17,6,AQU,6,3,Big Mara,Alvarado/Junior,119,f,3,3,0.75,4.10,N,unhurried_2p+7p_1/8pl,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,10Mar17,6,AQU,1,7,Andesine,Ortiz/Jr./Irad,121,Lb,6,4,3.75,3.40,N,4w_turn+outkicked_late,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,19Mar17,5,AQU,4,4,E Warfare,Velasquez/Cornelio,119,Lbf,4,5,4.5,21.60,N,near_ins+4w_upper+tird,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,26Feb17,2,AQU,2,5,Awesome News,Carmouche/Kendrick,119,Lf,5,6,16,8.00,N,disputed_2w+_tired,
14/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:18.45,19May16,8,BEL,6,2,Vicki's Dancer,Luzzi/Michael,119,Lb,2,7,Last,10.20,N,bobble_brk+vie_inside,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,18Feb17,3,AQU,5,7,Tapa Liath,Maragh/Rajiv,121,L,7,1,0.75,3.90,N,4w_upper+_inched_away,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,13Jan17,5,GP,5,10,Nouvelle Vague,Ortiz/Jr./Irad,121,Lb,10,2,3.5,0.65,Y,4w_uppr+_good_energy,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,10Mar17,6,AQU,9,4,B Three,Velasquez/Cornelio,121,Lb,4,3,2.25,26.50,N,tracked_ins+_kept_on,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,3Mar17,6,AQU,6,9,Fautive,Camacho/Jr./Samuel,124,Lbf,9,4,2.5,15.80,N,7w_upper+_wknd_late,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,17Mar17,6,AQU,5,2,Saratiago,DeCarlo/Christopher,121,Lb,2,5,3.25,7.90,N,6w_uppr+_by_tired_foes,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,9Dec16,6,AQU,5,1,Queen of Spades,Franco/Manuel,121,Lb,1,6,1,13.20,N,attended+_dueled+_tire,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,26Mar17,8,AQU,5,8,Madame Barbarian,Davis/Dylan,121,L,8,7,1.25,35.25,N,3-4w_uppr+_no_response,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,29Jan17,2,AQU,1,3,Boss Lady Platinum,Alvarado/Junior,124,L,3,8,Nose,17.50,N,3-2w+_dueled+_faltered,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,12Mar17,6,AQU,9,6,Rosa Dorata,Cancel/Eric,114,Lb,6,9,2.25,73.00,N,bumped+_pinched_st,
14/04/2017,8,Turf,Cloudy,1870,Firm,1:40.88,1:43.70,17Mar17,6,AQU,9,5,Justenufflaughter,Ayala/Addiel,114,Lb,5,10,Last,51.25,N,3w_1st_turn+_tired,
15/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:18.79,FR,FR,FR,FR,1,Knarsdale,Maragh/Rajiv,117,--,1,1,2.75,1.65,N,in_hand_ins+_held_well,
15/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:18.79,FR,FR,FR,FR,4,Holy Helena,Luzzi/Michael,117,--,4,2,3,14.50,N,off_beat_slw+_mild_bid,
15/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:18.79,7Aug16,6,SAR,4,5,Posse Needed,Franco/Manuel,117,L,5,3,6.5,1.10,Y,4w_upper+_kept_on,
15/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:18.79,24Apr16,8,KEE,6,2,Stylish Quality,Cancel/Eric,124,Lb,2,4,1.75,3.95,N,pressed_2-3w+_tired,
15/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:18.79,2Apr17,9,AQU,2,3,Ouro Verde,Arroyo/Angel,117,L,3,5,Last,11.50,N,3w_pursuit+_tired,
15/04/2017,2,Turf,Cloudy,1870,Firm,1:40.88,1:47.36,24Mar17,3,AQU,4,2,Yummy Bear,Arroyo/Angel,124,Lb,2,1,2,2.40,N,ins_6F+3w_into_lane,
15/04/2017,2,Turf,Cloudy,1870,Firm,1:40.88,1:47.36,3Feb17,6,AQU,6,8,Awesome Anthony,Franco/Manuel,117,L,8,2,4.25,2.20,Y,unhurried_2p+3w_upper,
15/04/2017,2,Turf,Cloudy,1870,Firm,1:40.88,1:47.36,26Mar17,6,AQU,3,7,Undercover Agent,Davis/Dylan,117,Lb,7,3,2.5,3.45,N,3w_2d+no_late_response,
15/04/2017,2,Turf,Cloudy,1870,Firm,1:40.88,1:47.36,31Mar17,2,AQU,2,3,Hangry,Diaz/Jr./Hector,117,Lb,3,4,0.5,7.70,N,quick_to_ins+to_2p_3/8,
15/04/2017,2,Turf,Cloudy,1870,Firm,1:40.88,1:47.36,18Feb17,9,AQU,8,4,Morning Daddy,Cancel/Eric,117,L,4,5,7,22.70,N,bmp_brk+2w+ins_2d_turn,
15/04/2017,2,Turf,Cloudy,1870,Firm,1:40.88,1:47.36,10Mar17,1,AQU,5,1,Gee'n Tee,Acosta/J.,117,Lbf,1,6,12,20.20,N,inside+drive_by_1/4,
